ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPCOV2,,2020-06-30,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-06-30,Recovered,,,1484,Number,COVID-19 cases,0
CPCOV2,,2020-07-01,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-01,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-01,Recovered,,,1484,Number,COVID-19 cases,0
CPCOV2,,2020-07-02,Active,,,18,Number,COVID-19 cases,0
CPCOV2,,2020-07-02,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-02,Recovered,,,1490,Number,COVID-19 cases,0
CPCOV2,,2020-07-03,Active,,,18,Number,COVID-19 cases,0
CPCOV2,,2020-07-03,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-03,Recovered,,,1490,Number,COVID-19 cases,0
CPCOV2,,2020-07-04,Active,,,18,Number,COVID-19 cases,0
CPCOV2,,2020-07-04,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-04,Recovered,,,1490,Number,COVID-19 cases,0
CPCOV2,,2020-07-05,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-05,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-05,Recovered,,,1490,Number,COVID-19 cases,0
CPCOV2,,2020-07-06,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-06,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-06,Recovered,,,1490,Number,COVID-19 cases,0
CPCOV2,,2020-07-07,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-07,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-07,Recovered,,,1492,Number,COVID-19 cases,0
CPCOV2,,2020-07-08,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-07-08,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-08,Recovered,,,1492,Number,COVID-19 cases,0
CPCOV2,,2020-07-09,Active,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-07-09,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-09,Recovered,,,1494,Number,COVID-19 cases,0
CPCOV2,,2020-07-10,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-07-10,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-10,Recovered,,,1497,Number,COVID-19 cases,0
CPCOV2,,2020-07-11,Active,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-07-11,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-11,Recovered,,,1497,Number,COVID-19 cases,0
CPCOV2,,2020-07-12,Active,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-07-12,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-12,Recovered,,,1497,Number,COVID-19 cases,0
CPCOV2,,2020-07-13,Active,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-07-13,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-13,Recovered,,,1497,Number,COVID-19 cases,0
CPCOV2,,2020-07-14,Active,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-07-14,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-14,Recovered,,,1498,Number,COVID-19 cases,0
CPCOV2,,2020-07-15,Active,,,27,Number,COVID-19 cases,0
CPCOV2,,2020-07-15,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-15,Recovered,,,1498,Number,COVID-19 cases,0
CPCOV2,,2020-07-16,Active,,,27,Number,COVID-19 cases,0
CPCOV2,,2020-07-16,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-16,Recovered,,,1499,Number,COVID-19 cases,0
CPCOV2,,2020-07-17,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-17,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-17,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-18,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-18,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-18,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-19,Active,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-07-19,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-19,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-20,Active,,,26,Number,COVID-19 cases,0
CPCOV2,,2020-07-20,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-20,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-21,Active,,,27,Number,COVID-19 cases,0
CPCOV2,,2020-07-21,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-21,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-22,Active,,,27,Number,COVID-19 cases,0
CPCOV2,,2020-07-22,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-22,Recovered,,,1506,Number,COVID-19 cases,0
CPCOV2,,2020-07-23,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-23,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-23,Recovered,,,1511,Number,COVID-19 cases,0
CPCOV2,,2020-07-24,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-24,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-24,Recovered,,,1513,Number,COVID-19 cases,0
CPCOV2,,2020-07-25,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-25,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-25,Recovered,,,1513,Number,COVID-19 cases,0
CPCOV2,,2020-07-26,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-26,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-26,Recovered,,,1513,Number,COVID-19 cases,0
CPCOV2,,2020-07-27,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-27,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-27,Recovered,,,1513,Number,COVID-19 cases,0
CPCOV2,,2020-07-28,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-07-28,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-28,Recovered,,,1514,Number,COVID-19 cases,0
CPCOV2,,2020-07-29,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-07-29,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-29,Recovered,,,1514,Number,COVID-19 cases,0
CPCOV2,,2020-07-30,Active,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-07-30,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-30,Recovered,,,1514,Number,COVID-19 cases,0
CPCOV2,,2020-07-31,Active,,,20,Number,COVID-19 cases,0
CPCOV2,,2020-07-31,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-07-31,Recovered,,,1518,Number,COVID-19 cases,0
CPCOV2,,2020-08-01,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-01,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-01,Recovered,,,1518,Number,COVID-19 cases,0
CPCOV2,,2020-08-02,Active,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-08-02,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-02,Recovered,,,1518,Number,COVID-19 cases,0
CPCOV2,,2020-08-03,Active,,,27,Number,COVID-19 cases,0
CPCOV2,,2020-08-03,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-03,Recovered,,,1518,Number,COVID-19 cases,0
CPCOV2,,2020-08-04,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-04,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-04,Recovered,,,1523,Number,COVID-19 cases,0
CPCOV2,,2020-08-05,Active,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-08-05,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-05,Recovered,,,1523,Number,COVID-19 cases,0
CPCOV2,,2020-08-06,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-08-06,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-06,Recovered,,,1524,Number,COVID-19 cases,0
CPCOV2,,2020-08-07,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-08-07,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-07,Recovered,,,1524,Number,COVID-19 cases,0
CPCOV2,,2020-08-08,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-08-08,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-08,Recovered,,,1524,Number,COVID-19 cases,0
CPCOV2,,2020-08-09,Active,,,23,Number,COVID-19 cases,0
CPCOV2,,2020-08-09,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-09,Recovered,,,1524,Number,COVID-19 cases,0
CPCOV2,,2020-08-10,Active,,,21,Number,COVID-19 cases,0
CPCOV2,,2020-08-10,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-10,Recovered,,,1526,Number,COVID-19 cases,0
CPCOV2,,2020-08-11,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-11,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-11,Recovered,,,1526,Number,COVID-19 cases,0
CPCOV2,,2020-08-12,Active,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-12,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-12,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-13,Active,,,36,Number,COVID-19 cases,0
CPCOV2,,2020-08-13,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-13,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-14,Active,,,49,Number,COVID-19 cases,0
CPCOV2,,2020-08-14,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-14,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-15,Active,,,56,Number,COVID-19 cases,0
CPCOV2,,2020-08-15,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-15,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-16,Active,,,69,Number,COVID-19 cases,0
CPCOV2,,2020-08-16,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-16,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-17,Active,,,78,Number,COVID-19 cases,0
CPCOV2,,2020-08-17,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-17,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-18,Active,,,90,Number,COVID-19 cases,0
CPCOV2,,2020-08-18,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-18,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-19,Active,,,96,Number,COVID-19 cases,0
CPCOV2,,2020-08-19,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-19,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-20,Active,,,101,Number,COVID-19 cases,0
CPCOV2,,2020-08-20,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-20,Recovered,,,1531,Number,COVID-19 cases,0
CPCOV2,,2020-08-21,Active,,,105,Number,COVID-19 cases,0
CPCOV2,,2020-08-21,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-21,Recovered,,,1538,Number,COVID-19 cases,0
CPCOV2,,2020-08-22,Active,,,111,Number,COVID-19 cases,0
CPCOV2,,2020-08-22,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-22,Recovered,,,1538,Number,COVID-19 cases,0
CPCOV2,,2020-08-23,Active,,,114,Number,COVID-19 cases,0
CPCOV2,,2020-08-23,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-23,Recovered,,,1538,Number,COVID-19 cases,0
CPCOV2,,2020-08-24,Active,,,123,Number,COVID-19 cases,0
CPCOV2,,2020-08-24,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-24,Recovered,,,1538,Number,COVID-19 cases,0
CPCOV2,,2020-08-25,Active,,,129,Number,COVID-19 cases,0
CPCOV2,,2020-08-25,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-25,Recovered,,,1539,Number,COVID-19 cases,0
CPCOV2,,2020-08-26,Active,,,134,Number,COVID-19 cases,0
CPCOV2,,2020-08-26,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-26,Recovered,,,1539,Number,COVID-19 cases,0
CPCOV2,,2020-08-27,Active,,,126,Number,COVID-19 cases,0
CPCOV2,,2020-08-27,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-27,Recovered,,,1554,Number,COVID-19 cases,0
CPCOV2,,2020-08-28,Active,,,131,Number,COVID-19 cases,0
CPCOV2,,2020-08-28,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-28,Recovered,,,1561,Number,COVID-19 cases,0
CPCOV2,,2020-08-29,Active,,,137,Number,COVID-19 cases,0
CPCOV2,,2020-08-29,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-29,Recovered,,,1568,Number,COVID-19 cases,0
CPCOV2,,2020-08-30,Active,,,137,Number,COVID-19 cases,0
CPCOV2,,2020-08-30,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-30,Recovered,,,1570,Number,COVID-19 cases,0
CPCOV2,,2020-08-31,Active,,,131,Number,COVID-19 cases,0
CPCOV2,,2020-08-31,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-08-31,Recovered,,,1585,Number,COVID-19 cases,0
CPCOV2,,2020-09-01,Active,,,132,Number,COVID-19 cases,0
CPCOV2,,2020-09-01,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-09-01,Recovered,,,1598,Number,COVID-19 cases,0
CPCOV2,,2020-09-02,Active,,,129,Number,COVID-19 cases,0
CPCOV2,,2020-09-02,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-09-02,Recovered,,,1606,Number,COVID-19 cases,0
CPCOV2,,2020-09-03,Active,,,115,Number,COVID-19 cases,0
CPCOV2,,2020-09-03,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-09-03,Recovered,,,1622,Number,COVID-19 cases,0
CPCOV2,,2020-09-04,Active,,,112,Number,COVID-19 cases,0
CPCOV2,,2020-09-04,Deceased,,,22,Number,COVID-19 cases,0
CPCOV2,,2020-09-04,Recovered,,,1630,Number,COVID-19 cases,0
CPCOV2,,2020-09-05,Active,,,112,Number,COVID-19 cases,0
CPCOV2,,2020-09-05,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-05,Recovered,,,1631,Number,COVID-19 cases,0
CPCOV2,,2020-09-06,Active,,,116,Number,COVID-19 cases,0
CPCOV2,,2020-09-06,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-06,Recovered,,,1632,Number,COVID-19 cases,0
CPCOV2,,2020-09-07,Active,,,118,Number,COVID-19 cases,0
CPCOV2,,2020-09-07,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-07,Recovered,,,1634,Number,COVID-19 cases,0
CPCOV2,,2020-09-08,Active,,,123,Number,COVID-19 cases,0
CPCOV2,,2020-09-08,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-08,Recovered,,,1635,Number,COVID-19 cases,0
CPCOV2,,2020-09-09,Active,,,125,Number,COVID-19 cases,0
CPCOV2,,2020-09-09,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-09,Recovered,,,1639,Number,COVID-19 cases,0
CPCOV2,,2020-09-10,Active,,,120,Number,COVID-19 cases,0
CPCOV2,,2020-09-10,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-10,Recovered,,,1648,Number,COVID-19 cases,0
CPCOV2,,2020-09-11,Active,,,114,Number,COVID-19 cases,0
CPCOV2,,2020-09-11,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-11,Recovered,,,1655,Number,COVID-19 cases,0
CPCOV2,,2020-09-12,Active,,,108,Number,COVID-19 cases,0
CPCOV2,,2020-09-12,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-12,Recovered,,,1663,Number,COVID-19 cases,0
CPCOV2,,2020-09-13,Active,,,97,Number,COVID-19 cases,0
CPCOV2,,2020-09-13,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-13,Recovered,,,1676,Number,COVID-19 cases,0
CPCOV2,,2020-09-14,Active,,,96,Number,COVID-19 cases,0
CPCOV2,,2020-09-14,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-14,Recovered,,,1678,Number,COVID-19 cases,0
CPCOV2,,2020-09-15,Active,,,83,Number,COVID-19 cases,0
CPCOV2,,2020-09-15,Deceased,,,24,Number,COVID-19 cases,0
CPCOV2,,2020-09-15,Recovered,,,1694,Number,COVID-19 cases,0
CPCOV2,,2020-09-16,Active,,,79,Number,COVID-19 cases,0
CPCOV2,,2020-09-16,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-16,Recovered,,,1698,Number,COVID-19 cases,0
CPCOV2,,2020-09-17,Active,,,77,Number,COVID-19 cases,0
CPCOV2,,2020-09-17,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-17,Recovered,,,1707,Number,COVID-19 cases,0
CPCOV2,,2020-09-18,Active,,,70,Number,COVID-19 cases,0
CPCOV2,,2020-09-18,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-18,Recovered,,,1714,Number,COVID-19 cases,0
CPCOV2,,2020-09-19,Active,,,67,Number,COVID-19 cases,0
CPCOV2,,2020-09-19,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-19,Recovered,,,1719,Number,COVID-19 cases,0
CPCOV2,,2020-09-20,Active,,,71,Number,COVID-19 cases,0
CPCOV2,,2020-09-20,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-20,Recovered,,,1719,Number,COVID-19 cases,0
CPCOV2,,2020-09-21,Active,,,62,Number,COVID-19 cases,0
CPCOV2,,2020-09-21,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-21,Recovered,,,1728,Number,COVID-19 cases,0
CPCOV2,,2020-09-22,Active,,,61,Number,COVID-19 cases,0
CPCOV2,,2020-09-22,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-22,Recovered,,,1729,Number,COVID-19 cases,0
CPCOV2,,2020-09-23,Active,,,62,Number,COVID-19 cases,0
CPCOV2,,2020-09-23,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-23,Recovered,,,1737,Number,COVID-19 cases,0
CPCOV2,,2020-09-24,Active,,,65,Number,COVID-19 cases,0
CPCOV2,,2020-09-24,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-24,Recovered,,,1737,Number,COVID-19 cases,0
CPCOV2,,2020-09-25,Active,,,60,Number,COVID-19 cases,0
CPCOV2,,2020-09-25,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-25,Recovered,,,1744,Number,COVID-19 cases,0
CPCOV2,,2020-09-26,Active,,,61,Number,COVID-19 cases,0
CPCOV2,,2020-09-26,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-26,Recovered,,,1745,Number,COVID-19 cases,0
CPCOV2,,2020-09-27,Active,,,59,Number,COVID-19 cases,0
CPCOV2,,2020-09-27,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-27,Recovered,,,1749,Number,COVID-19 cases,0
CPCOV2,,2020-09-28,Active,,,55,Number,COVID-19 cases,0
CPCOV2,,2020-09-28,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-28,Recovered,,,1753,Number,COVID-19 cases,0
CPCOV2,,2020-09-29,Active,,,55,Number,COVID-19 cases,0
CPCOV2,,2020-09-29,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-29,Recovered,,,1755,Number,COVID-19 cases,0
CPCOV2,,2020-09-30,Active,,,44,Number,COVID-19 cases,0
CPCOV2,,2020-09-30,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-09-30,Recovered,,,1767,Number,COVID-19 cases,0
CPCOV2,,2020-10-01,Active,,,53,Number,COVID-19 cases,0
CPCOV2,,2020-10-01,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-01,Recovered,,,1770,Number,COVID-19 cases,0
CPCOV2,,2020-10-02,Active,,,43,Number,COVID-19 cases,0
CPCOV2,,2020-10-02,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-02,Recovered,,,1780,Number,COVID-19 cases,0
CPCOV2,,2020-10-03,Active,,,41,Number,COVID-19 cases,0
CPCOV2,,2020-10-03,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-03,Recovered,,,1783,Number,COVID-19 cases,0
CPCOV2,,2020-10-04,Active,,,41,Number,COVID-19 cases,0
CPCOV2,,2020-10-04,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-04,Recovered,,,1788,Number,COVID-19 cases,0
CPCOV2,,2020-10-05,Active,,,40,Number,COVID-19 cases,0
CPCOV2,,2020-10-05,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-05,Recovered,,,1790,Number,COVID-19 cases,0
CPCOV2,,2020-10-06,Active,,,43,Number,COVID-19 cases,0
CPCOV2,,2020-10-06,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-06,Recovered,,,1790,Number,COVID-19 cases,0
CPCOV2,,2020-10-07,Active,,,37,Number,COVID-19 cases,0
CPCOV2,,2020-10-07,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-07,Recovered,,,1799,Number,COVID-19 cases,0
CPCOV2,,2020-10-08,Active,,,39,Number,COVID-19 cases,0
CPCOV2,,2020-10-08,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-08,Recovered,,,1800,Number,COVID-19 cases,0
CPCOV2,,2020-10-09,Active,,,41,Number,COVID-19 cases,0
CPCOV2,,2020-10-09,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-09,Recovered,,,1800,Number,COVID-19 cases,0
CPCOV2,,2020-10-10,Active,,,44,Number,COVID-19 cases,0
CPCOV2,,2020-10-10,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-10,Recovered,,,1801,Number,COVID-19 cases,0
CPCOV2,,2020-10-11,Active,,,45,Number,COVID-19 cases,0
CPCOV2,,2020-10-11,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-11,Recovered,,,1801,Number,COVID-19 cases,0
CPCOV2,,2020-10-12,Active,,,45,Number,COVID-19 cases,0
CPCOV2,,2020-10-12,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-12,Recovered,,,1801,Number,COVID-19 cases,0
CPCOV2,,2020-10-13,Active,,,39,Number,COVID-19 cases,0
CPCOV2,,2020-10-13,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-13,Recovered,,,1808,Number,COVID-19 cases,0
CPCOV2,,2020-10-14,Active,,,40,Number,COVID-19 cases,0
CPCOV2,,2020-10-14,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-14,Recovered,,,1809,Number,COVID-19 cases,0
CPCOV2,,2020-10-15,Active,,,42,Number,COVID-19 cases,0
CPCOV2,,2020-10-15,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-15,Recovered,,,1809,Number,COVID-19 cases,0
CPCOV2,,2020-10-16,Active,,,46,Number,COVID-19 cases,0
CPCOV2,,2020-10-16,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-16,Recovered,,,1809,Number,COVID-19 cases,0
CPCOV2,,2020-10-17,Active,,,40,Number,COVID-19 cases,0
CPCOV2,,2020-10-17,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-17,Recovered,,,1818,Number,COVID-19 cases,0
CPCOV2,,2020-10-18,Active,,,42,Number,COVID-19 cases,0
CPCOV2,,2020-10-18,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-18,Recovered,,,1819,Number,COVID-19 cases,0
CPCOV2,,2020-10-19,Active,,,37,Number,COVID-19 cases,0
CPCOV2,,2020-10-19,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-19,Recovered,,,1824,Number,COVID-19 cases,0
CPCOV2,,2020-10-20,Active,,,33,Number,COVID-19 cases,0
CPCOV2,,2020-10-20,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-20,Recovered,,,1829,Number,COVID-19 cases,0
CPCOV2,,2020-10-21,Active,,,56,Number,COVID-19 cases,0
CPCOV2,,2020-10-21,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-21,Recovered,,,1831,Number,COVID-19 cases,0
CPCOV2,,2020-10-22,Active,,,58,Number,COVID-19 cases,0
CPCOV2,,2020-10-22,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-22,Recovered,,,1831,Number,COVID-19 cases,0
CPCOV2,,2020-10-23,Active,,,61,Number,COVID-19 cases,0
CPCOV2,,2020-10-23,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-23,Recovered,,,1832,Number,COVID-19 cases,0
CPCOV2,,2020-10-24,Active,,,74,Number,COVID-19 cases,0
CPCOV2,,2020-10-24,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-24,Recovered,,,1835,Number,COVID-19 cases,0
CPCOV2,,2020-10-25,Active,,,70,Number,COVID-19 cases,0
CPCOV2,,2020-10-25,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-25,Recovered,,,1840,Number,COVID-19 cases,0
CPCOV2,,2020-10-26,Active,,,74,Number,COVID-19 cases,0
CPCOV2,,2020-10-26,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-26,Recovered,,,1841,Number,COVID-19 cases,0
CPCOV2,,2020-10-27,Active,,,68,Number,COVID-19 cases,0
CPCOV2,,2020-10-27,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-27,Recovered,,,1848,Number,COVID-19 cases,0
CPCOV2,,2020-10-28,Active,,,66,Number,COVID-19 cases,0
CPCOV2,,2020-10-28,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-28,Recovered,,,1852,Number,COVID-19 cases,0
CPCOV2,,2020-10-29,Active,,,70,Number,COVID-19 cases,0
CPCOV2,,2020-10-29,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-29,Recovered,,,1854,Number,COVID-19 cases,0
CPCOV2,,2020-10-30,Active,,,68,Number,COVID-19 cases,0
CPCOV2,,2020-10-30,Deceased,,,25,Number,COVID-19 cases,0
CPCOV2,,2020-10-30,Recovered,,,1857,Number,COVID-19 cases,0
CPCOV2,,2020-10-31,Active,,,75,Number,COVID-19 cases,0
CPCOV2,,2020-10-31,Deceased,,,25,Number,COVID-19 cases,0
